player,rank,age,elo,recent_form,bp_pressure,grass_elo,grass_form,clay_elo,clay_form,hard_elo,hard_form
Raphael Calzi,2000.0,28.583,1484.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0,0.5
Raphael Collignon,51.0,24.43,1784.6315909563584,0.7,5.2,1551.3927902593618,0.6666666666666666,1587.7448879062285,0.5,1731.6805048281838,0.5
Raul Brancaccio,241.0,29.038,1460.88219410694,0.5,5.0,1500.0,0.5,1455.0234238160062,0.5,1500.0,0.5
Rayane Roumane,431.0,19.012,1488.31812530784,0.5,5.0,1500.0,0.5,1500.0,0.5,1482.4112642937025,0.5
Raymond Sarmiento,705.0,27.069,1491.9252724030732,0.5,5.0,1500.0,0.5,1500.0,0.5,1488.5247107031907,0.5
Reda Bennani,555.0,19.118,1477.4319648965504,0.5,5.0,1500.0,0.5,1480.7056906787232,0.5,1500.0,0.5
Reda El Amrani,667.0,28.893,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Rei Sakamoto,164.0,19.74,1450.1863995858653,0.16666666666666666,6.666666666666667,1500.0,0.5,1500.0,0.5,1445.767013799102,0.16666666666666666
Reilly Opelka,76.0,28.736,1613.3846453010394,0.4,4.4,1557.394676338826,0.6,1466.9347132014375,0.2,1689.2250104867926,0.6
Remy Bertola,268.0,27.138,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Renzo Olivo,179.0,29.938,1422.5380062917586,0.5,8.3,1484.0,0.5,1476.4838065354904,0.5,1421.7344042629547,0.25
Ricardas Berankis,248.0,33.621,1577.1183611945908,0.3,6.4,1527.7339572989047,0.4,1431.118212870162,0.3,1592.0534299278474,0.5
Ricardo Ojeda Lara,206.0,25.257,1501.4090930482614,0.5,6.25,1500.0,0.5,1467.5022351034972,0.5,1503.679785253458,0.5
Ricardo Rodriguez - Pace,591.0,28.392,1570.5344831511343,0.625,9.5,1500.0,0.5,1503.9869169378428,0.5,1570.5333397987283,0.6666666666666666
Riccardo Bellotti,204.0,25.739,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Riccardo Bonadio,181.0,29.722,1510.128247110305,0.5,5.0,1500.0,0.5,1507.6210183991273,0.5,1500.0,0.5
Richard Gasquet,166.0,38.938,1513.9439585197506,0.4,6.7,1493.3196903065211,0.4,1474.4857879526571,0.3,1489.8951553085053,0.3
Rigele Te,636.0,26.93,1479.6256365462148,0.5,5.0,1500.0,0.5,1500.0,0.5,1459.1535961603756,0.5
Rinky Hijikata,104.0,25.317,1664.6169645700645,0.5,5.7,1532.0651702204252,0.4,1334.9635143425562,0.1,1639.1885838294922,0.5
Rio Noguchi,291.0,23.765,1504.7780403083616,0.5,5.0,1500.0,0.5,1500.0,0.5,1501.3027925533324,0.5
Robert Strombachs,346.0,24.383,1447.1035200886326,0.5,5.0,1500.0,0.5,1500.0,0.5,1448.3735409404524,0.5
Roberto Bautista Agut,116.0,38.152,1523.7336547958018,0.3,6.3,1653.2814950013642,0.6,1507.749845522458,0.3,1572.900530035795,0.3
Roberto Carballes Baena,175.0,32.906,1521.5212299052887,0.3,9.3,1403.3836879601424,0.3,1522.7558974888036,0.4,1559.1526653413773,0.3
Roberto Cid Subervi,2000.0,28.049,1414.2492576587877,0.2,10.4,1500.0,0.5,1500.0,0.5,1404.0034168382927,0.0
Roberto Marcora,208.0,32.096,1509.1087895421508,0.5,4.833333333333333,1500.0,0.5,1481.0464538579247,0.5,1522.7088189300753,0.6
Roberto Quiroz,381.0,30.026,1464.2042733417709,0.5,5.6,1500.0,0.5,1473.107161798501,0.3333333333333333,1499.1476528018386,0.5
Robin Haase,1199.0,37.314,1557.3573080297956,0.5,6.8,1474.2023432069398,0.5,1491.288983410584,0.4,1536.8658308495608,0.4
Rodrigo Arus,2000.0,22.954,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Rodrigo Crespo Piedra,2000.0,22.675,1484.5728462110828,0.5,5.0,1500.0,0.5,1500.0,0.5,1482.9655558773727,0.5
Rodrigo Pacheco Mendez,218.0,20.838,1468.2497521094047,0.4,5.5,1500.0,0.5,1516.0,0.5,1421.2900643094729,0.3
Roey Tabet,2000.0,19.743,1484.0,0.5,5.0,1500.0,0.5,1484.0,0.5,1500.0,0.5
Roger Federer,8.0,39.888,1920.0217082713468,0.6,6.4,1862.4710462863095,0.8,1741.588312139777,0.8,1989.6450885549466,0.7
Rogerio Dutra Silva,138.0,35.017,1393.9232978246455,0.4,6.5,1455.8024392645734,0.5,1423.1623431603143,0.4,1395.6912058300022,0.2
Romain Arneodo,2000.0,32.112,1512.0496145937195,0.5,5.0,1500.0,0.5,1511.5523194382076,0.5,1500.0,0.5
Roman Andres Burruchaga,68.0,24.342,1623.2423446622997,0.5,8.2,1500.0,0.5,1579.6541299433318,0.5,1500.0,0.5
Roman Khassanov,707.0,21.405,1484.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0,0.5
Roman Safiullin,135.0,28.838,1562.130639791254,0.4,7.9,1488.9721805380987,0.3,1489.9677743448156,0.2,1594.39281804138,0.5
Rowland Phillips,2000.0,30.029,1485.5915809500177,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Ruan Roelofse,787.0,31.833,1483.3533493347938,0.5,5.0,1500.0,0.5,1500.0,0.5,1480.715997489843,0.5
Ruben Bemelmans,221.0,33.678,1437.9922507599765,0.2,8.2,1512.2158332941478,0.5,1515.9982480490116,0.5,1373.2213100274073,0.1
Rubin Statham,2000.0,37.391,1449.2566066675813,0.375,5.5,1469.0735988038343,0.5,1500.0,0.5,1501.9847377270762,0.5
Rudolf Molleker,197.0,23.718,1446.4917783104781,0.3,7.9,1434.1545237883845,0.25,1456.8759683678668,0.4,1489.7110862208276,0.5
Ryan Harrison,481.0,28.663,1494.1300856644946,0.4,6.9,1402.840615550627,0.25,1434.0582853339545,0.3,1487.4604029963896,0.3
Ryan Peniston,268.0,27.644,1560.798003476623,0.5,6.3,1496.8006113835183,0.6,1500.0,0.5,1475.3892867776033,0.5
Saba Purtseladze,427.0,23.069,1471.2610747098042,0.5,5.0,1500.0,0.5,1500.0,0.5,1469.4920044308874,0.5
Saketh Myneni,192.0,29.207,1484.0339081301693,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0339081301693,0.5
Salvatore Caruso,146.0,29.09,1360.2004290623254,0.1,9.2,1427.276308015448,0.0,1340.5224439244257,0.1,1474.4966899774158,0.3
Sam Groth,201.0,29.744,1412.758258113214,0.2,6.2,1500.0,0.5,1500.0,0.5,1424.875787313026,0.25
Sam Querrey,287.0,34.894,1498.8888803591954,0.4,4.3,1554.8307439716507,0.4,1476.4712370359644,0.5,1364.6340470454722,0.1
Sam Riffice,542.0,22.5,1491.3844350637935,0.5,5.0,1500.0,0.5,1500.0,0.5,1493.2203498551216,0.5
Sandro Ehrat,408.0,30.253,1414.5544187593066,0.0,6.0,1500.0,0.5,1436.5400848298052,0.5,1482.5280596086936,0.5
Sanjar Fayziev,510.0,27.598,1366.4055670963971,0.0,10.125,1487.7665994870713,0.5,1500.0,0.5,1364.9987679120457,0.0
Santiago Giraldo,292.0,32.274,1402.1449111340066,0.4,8.9,1500.0,0.5,1481.0617635577137,0.5,1335.5160073201428,0.125
Santiago Rodriguez Taverna,200.0,22.853,1496.3119347932088,0.5,5.0,1500.0,0.5,1488.3072669121248,0.5,1500.0,0.5
Sarp Agabigun,867.0,20.646,1516.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1516.0,0.5
Scott Griekspoor,224.0,27.677,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Sebastian Arcila,2000.0,19.608,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Sebastian Baez,64.0,25.407,1600.0204598030514,0.3,8.4,1408.9745546382674,0.3,1516.6723723045116,0.3,1714.249496016513,0.7
Sebastian Dominko,1069.0,22.76,1453.3635586136966,0.25,4.75,1500.0,0.5,1428.2601428393978,0.5,1482.4365066915339,0.5
Sebastian Fanselow,316.0,32.389,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Sebastian Korda,36.0,25.717,1887.848891639991,0.8,3.7,1691.5995809557073,0.7,1602.674154049455,0.5,1858.1551024151477,0.8
Sebastian Ofner,112.0,30.037,1515.3607357994915,0.2,5.8,1552.590011965823,0.4,1604.5101460936894,0.3,1413.644699340307,0.1
Sekou Bangoura,313.0,25.7,1478.785846581734,0.5,5.0,1500.0,0.5,1500.0,0.5,1481.6633671477564,0.5
Seongchan Hong,175.0,27.08,1352.5078805116877,0.0,8.625,1486.6379370028665,0.5,1500.0,0.5,1348.783497589701,0.0
Sergey Fomin,537.0,23.614,1411.5820332615885,0.0,7.666666666666667,1500.0,0.5,1500.0,0.5,1418.6661643674768,0.0
Sergiy Stakhovsky,216.0,35.888,1434.3427713270494,0.4,7.8,1481.4842029318843,0.42857142857142855,1434.8919891069618,0.3333333333333333,1451.0031689436805,0.4
Shahin Khaledan,1331.0,27.661,1497.3249513256828,0.5,5.0,1500.0,0.5,1500.0,0.5,1497.3249513256828,0.5
Sharmal Dissanayake,1455.0,21.725,1518.6026552463502,0.5,5.0,1500.0,0.5,1516.0,0.5,1500.0,0.5
Shintaro Mochizuki,117.0,22.713,1393.9109092292617,0.2,9.1,1416.144064078386,0.0,1495.0913451118859,0.5,1366.8768866050727,0.2
Sho Shimabukuro,97.0,28.882,1595.046487633681,0.4,3.8,1561.5774266052642,0.6,1500.0,0.5,1491.0211805721817,0.3
Siim Troost,1580.0,21.78,1484.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0,0.5
Simen Sunde Bratholm,1488.0,18.921,1469.4695015289756,0.5,5.0,1500.0,0.5,1500.0,0.5,1469.4695015289756,0.5
Simon Carr,895.0,18.242,1486.731890031202,0.5,5.0,1500.0,0.5,1500.0,0.5,1486.7690027423087,0.5
Simone Bolelli,187.0,33.632,1526.3932039130775,0.5,8.0,1488.1649721754745,0.5,1585.055435610286,0.5555555555555556,1438.9034481845583,0.25
Sina Moghimi,1086.0,22.634,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Siu Chi Nicholas Cheng,262.0,17.879,1488.9655532160975,0.5,5.0,1500.0,0.5,1500.0,0.5,1485.4880470226642,0.5
Skander Mansouri,681.0,29.144,1472.6455283895116,0.5,5.0,1500.0,0.5,1500.0,0.5,1494.7896509496736,0.5
Skyler Butts,1221.0,24.378,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Soonwoo Kwon,343.0,28.203,1597.1003390761568,0.3,8.6,1500.7751081053486,0.5,1531.3573135742938,0.4,1582.8868022568586,0.2
Soren Hess-Olesen,943.0,27.069,1471.6810996439742,0.5,5.0,1500.0,0.5,1500.0,0.5,1468.6245767208238,0.5
Soufiane El Mesbahi,1533.0,17.12,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Stan Wawrinka,113.0,41.158,1559.7953429249717,0.4,6.7,1484.8697218714099,0.5,1434.0779775843132,0.2,1624.593040123213,0.5
Stefan Dostanic,389.0,23.8,1512.326656792611,0.5,5.0,1500.0,0.5,1500.0,0.5,1513.359962136219,0.5
Stefan Kozlov,108.0,24.63,1435.5062776247942,0.3,12.6,1432.1051204120852,0.3333333333333333,1485.985919018915,0.5,1455.748406713344,0.4
Stefan Palosi,445.0,26.048,1483.4798354745762,0.5,5.0,1500.0,0.5,1483.584267965083,0.5,1500.0,0.5
Stefano Napolitano,125.0,29.262,1483.9216265677553,0.3333333333333333,7.333333333333333,1493.4182897139929,0.5,1517.0064103511177,0.42857142857142855,1500.0,0.5
Stefano Travaglia,233.0,31.666,1415.4520837605014,0.3,6.1,1459.3040187431404,0.2,1431.1680274846456,0.3,1478.1223191189708,0.3
Stefanos Sakellaridis,225.0,21.552,1452.2501848070117,0.25,8.125,1500.0,0.5,1529.9594633552977,0.5,1427.1503049973576,0.16666666666666666
Stefanos Tsitsipas,79.0,27.795,1710.545165206139,0.5,6.3,1552.748287756942,0.6,1714.7777168717012,0.5,1741.5794488577064,0.6
Stephane Robert,661.0,39.655,1338.1868944809542,0.2,7.7,1477.7465904088106,0.5,1428.5879228722752,0.0,1371.014071197214,0.125
Steve Darcis,157.0,35.808,1426.919014774457,0.2,8.1,1419.2625394572028,0.2857142857142857,1434.7185484495108,0.3333333333333333,1467.941515486576,0.2
Steve Johnson,246.0,34.116,1509.3832380234192,0.3,5.0,1549.8715839325525,0.4,1521.776008549172,0.4,1467.4519716694715,0.3
Steven Diez,314.0,32.794,1361.6686435558422,0.125,8.875,1500.0,0.5,1366.5417473664193,0.16666666666666666,1457.7686242340028,0.5
Strong Kirchheimer,511.0,29.317,1464.000764995922,0.5,5.0,1500.0,0.5,1500.0,0.5,1471.1712706889143,0.5
Stylianos Christodoulou,1114.0,19.247,1486.8718751773815,0.5,5.0,1500.0,0.5,1500.0,0.5,1516.0,0.5
Sumit Nagal,292.0,28.657,1383.6512245472368,0.2,9.4,1485.2713579347428,0.5,1456.3808148655544,0.3,1364.774568200009,0.2
Sylvestre Monnou,2000.0,19.28,1516.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1516.0,0.5
Tadas Babelis,1582.0,20.553,1457.4702667618208,0.5,5.0,1500.0,0.5,1484.0,0.5,1500.0,0.5
Taha Baadi,587.0,24.701,1477.3529248481505,0.3333333333333333,5.666666666666667,1500.0,0.5,1472.8598030831986,0.3333333333333333,1500.0,0.5
Takanyi Garanganga,451.0,27.896,1471.9295566958926,0.5,5.0,1500.0,0.5,1500.0,0.5,1474.819786410667,0.5
Tallon Griekspoor,40.0,29.955,1621.674142528321,0.3,7.4,1652.6299915298307,0.6,1573.0989276402972,0.3,1750.032099619707,0.6
Tao Mu,573.0,23.395,1483.5094796579929,0.5,5.0,1500.0,0.5,1500.0,0.5,1487.052512392719,0.5
Taro Daniel,168.0,32.638,1369.6535416418553,0.2,5.6,1333.3294464531737,0.0,1435.6809919765221,0.3,1398.5386160470928,0.2
Tatsuma Ito,146.0,31.674,1359.1880569517295,0.0,9.0,1483.3312356809845,0.5,1500.0,0.5,1383.6702446132192,0.0
Taylor Fritz,9.0,28.646,1896.8562223907684,0.7,4.2,1910.0091229633608,0.8,1645.4966577281455,0.4,1797.4994924544953,0.7
Temur Ismailov,406.0,22.229,1499.309619364362,0.5,5.0,1500.0,0.5,1500.0,0.5,1499.309619364362,0.5
Tennys Sandgren,281.0,32.542,1475.9731405837592,0.3,6.6,1518.0151375306677,0.6,1389.2316242894606,0.2,1438.2814361115072,0.2
Terence Atmane,53.0,24.435,1670.5875794149279,0.4,5.4,1502.3145750729734,0.5,1532.5286386376415,0.5,1651.2418433128862,0.6
Teymuraz Gabashvili,229.0,32.4,1422.017884118979,0.5,5.0,1500.0,0.5,1500.0,0.5,1453.5824332131713,0.5
Thabo Ncube,2000.0,20.613,1482.2248560279306,0.5,5.0,1500.0,0.5,1484.0,0.5,1500.0,0.5
Thai-Son Kwiatkowski,477.0,28.517,1377.0012711570537,0.0,7.166666666666667,1500.0,0.5,1500.0,0.5,1393.6490262887892,0.0
Thanapet Chanta,938.0,24.402,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Thanasi Kokkinakis,855.0,30.127,1821.4329335407865,0.7,8.3,1485.5485128175492,0.42857142857142855,1541.229537255036,0.5,1758.2660348217273,0.6
Theo Papamalamis,721.0,18.817,1489.2818003809327,0.5,5.0,1500.0,0.5,1500.0,0.5,1483.2457527135746,0.5
Thiago Agustin Tirante,60.0,25.133,1811.256593160618,0.7,4.1,1500.0,0.5,1758.8999227182644,0.7,1561.2734291853203,0.5
Thiago Monteiro,208.0,31.721,1449.635836621593,0.2,7.6,1419.575013269341,0.25,1539.405148172409,0.4,1429.253615713199,0.2
Thiago Seyboth Wild,197.0,25.922,1572.784562525718,0.4,6.9,1499.5141524731116,0.5,1592.133261390844,0.5,1507.0943042591655,0.3
Thiemo de Bakker,224.0,30.721,1487.2491918182952,0.3333333333333333,10.833333333333334,1500.0,0.5,1503.4445191435689,0.5,1489.6304442570029,0.3333333333333333
Thijs Boogaard,779.0,17.936,1518.84586447314,0.5,5.0,1519.3906354463352,0.5,1500.0,0.5,1488.330613138099,0.5
Thomas Fabbiano,192.0,32.723,1391.2198625309486,0.1,11.3,1545.7248435651015,0.6,1383.5450186243393,0.3,1339.9782722789407,0.1
Thomas Fancutt,562.0,25.936,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Thomas Faurel,378.0,20.342,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Thomaz Bellucci,915.0,35.143,1334.0802526059479,0.2,9.5,1453.6963148308137,0.5,1402.7794291428067,0.3,1387.5295742721144,0.16666666666666666
Ti Chen,322.0,34.338,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Tilen Zitnik,1644.0,25.766,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Tim Smyczek,282.0,31.573,1341.4582472330703,0.4,9.7,1533.801230297564,0.5,1472.76230352799,0.5,1341.3741224351213,0.3
Tim van Rijthoven,871.0,27.129,1558.3889432676804,0.3,6.1,1634.9926188945822,0.8,1500.0,0.5,1462.5271655598401,0.2857142857142857
Timofey Skatov,202.0,25.191,1516.77855971616,0.4,7.9,1500.0,0.5,1573.3016050443568,0.5714285714285714,1461.5663672634016,0.2222222222222222
Titouan Droguet,107.0,24.939,1616.0136484904465,0.7,4.1,1500.0,0.5,1535.1397546597502,0.5,1577.706756500664,0.6666666666666666
Tobias Kamke,231.0,33.265,1508.9963434929114,0.5,7.5,1535.719080068997,0.5,1500.0,0.5,1464.1232613449704,0.5
Toby Samuel,144.0,23.775,1493.5002133255196,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Tom Gentzsch,229.0,22.76,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Tom Kocevar-Desman,688.0,31.19,1468.0715593048865,0.5,5.0,1500.0,0.5,1500.0,0.5,1483.1043146217608,0.5
Tomas Barrios Vera,119.0,28.277,1469.0767852736162,0.4,8.0,1482.0097557446072,0.5,1500.135626470581,0.3,1428.0451072749847,0.25
Tomas Berdych,98.0,33.938,1639.6550651336236,0.4,7.5,1590.8128400829014,0.6,1528.9444540834315,0.5,1669.3690480582793,0.5
Tomas Machac,43.0,25.618,1779.279622893063,0.6,7.0,1497.1272842183325,0.42857142857142855,1682.8935334154235,0.6,1778.9140108060942,0.7
Tomas Martin Etcheverry,30.0,26.913,1730.5196444288547,0.4,5.8,1405.648283006219,0.3,1725.5427533289055,0.5,1692.3355442882885,0.6
Tomasz Berkieta,545.0,19.146,1495.1548355245275,0.5,5.0,1500.0,0.5,1500.0,0.5,1491.2343548373037,0.5
Tomislav Brkic,240.0,28.517,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Tomislav Ternar,792.0,26.557,1485.402373648406,0.5,5.0,1500.0,0.5,1500.0,0.5,1485.402373648406,0.5
Tommy Haas,248.0,39.326,1402.8390327432453,0.3,9.6,1478.4277525139944,0.5,1429.9657051148743,0.4,1449.8532233996443,0.5
Tommy Paul,28.0,29.095,1919.627079482139,0.8,5.8,1743.8607088366164,0.8,1866.9194524357158,0.7,1868.8338820625704,0.8
Tommy Robredo,362.0,39.964,1386.5457583939733,0.2,6.5,1500.0,0.5,1378.055558397015,0.2,1479.557277298586,0.3333333333333333
Trent Bryde,1164.0,21.922,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Trevor Svajda,363.0,19.817,1453.7796463033796,0.5,5.0,1500.0,0.5,1500.0,0.5,1447.354844184291,0.5
Tristan Boyer,113.0,24.342,1480.1439242260274,0.3,5.6,1500.0,0.5,1431.9253532074983,0.5,1540.8650362489493,0.4444444444444444
Tristan Lamasine,271.0,27.838,1483.1455071438957,0.3333333333333333,8.0,1500.0,0.5,1488.1750513365891,0.5,1463.606036707732,0.5
Tristan Schoolkate,118.0,25.018,1474.228290786796,0.3,6.6,1488.8865946116732,0.5,1500.0,0.5,1468.948073592089,0.3
Tsung-Hao Huang,490.0,26.231,1485.3409095359548,0.5,5.0,1500.0,0.5,1500.0,0.5,1483.923026494918,0.5
Tung-Lin Wu,373.0,27.762,1400.2537755570224,0.2,7.1,1500.0,0.5,1500.0,0.5,1379.9529764198542,0.2
Ugo Blanchet,174.0,27.091,1515.0694365811755,0.3,8.0,1500.0,0.5,1498.138561891057,0.5,1505.6583509303075,0.3333333333333333
Ugo Humbert,33.0,27.984,1770.3410723064699,0.7,5.2,1635.5708531156502,0.6,1529.5126000277755,0.5,1750.8212508903673,0.6
Ugo Nastasi,2000.0,24.802,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Ulises Blanch,244.0,22.437,1491.4272381955698,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.3308495006402,0.5
Vaclav Safranek,233.0,23.88,1444.4554126144094,0.5,5.0,1500.0,0.5,1484.0,0.5,1469.4037505542403,0.5
Valentin Royer,74.0,24.994,1469.7746010939525,0.2,8.8,1519.2698598119907,0.5,1436.5104385475413,0.2,1500.4773093674105,0.1
Valentin Vacherot,19.0,27.524,1854.8468083912285,0.6,7.0,1500.0,0.5,1652.3153081505293,0.5,1795.3188765379646,0.7
Vasek Pospisil,1250.0,35.094,1574.213224554584,0.4,4.2,1451.3956990768022,0.5,1453.171811578325,0.5,1552.4213687386164,0.4
Viacheslav Bielinskyi,498.0,20.167,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Victor Estrella Burgos,198.0,37.952,1272.062971322733,0.1,7.8,1403.597610080236,0.0,1439.4295388936716,0.3,1414.5525943275754,0.16666666666666666
Viktor Durasovic,313.0,28.909,1413.9116317505475,0.2,7.6,1500.0,0.5,1500.0,0.5,1407.6171379600964,0.2
Viktor Galovic,197.0,28.819,1486.9298453795436,0.42857142857142855,7.285714285714286,1462.195599295936,0.5,1534.1495205748754,0.6,1500.0,0.5
Viktor Troicki,206.0,35.335,1426.9594170356945,0.3,7.1,1466.6597045189772,0.4,1482.8351841657955,0.5,1436.7568847777136,0.3
Vilius Gaubas,133.0,21.402,1633.1496160487193,0.6,5.3,1500.0,0.5,1574.3296885468867,0.5,1471.0787415915577,0.3333333333333333
Vincent Millot,291.0,32.496,1432.0030454588023,0.2857142857142857,12.0,1500.0,0.5,1500.0,0.5,1433.8389597308098,0.2857142857142857
Vit Kopriva,64.0,29.002,1687.9825326294435,0.5,6.3,1472.4170382047114,0.5,1653.4967582730646,0.6,1540.0034182603629,0.4
Vitaliy Sachko,208.0,28.747,1519.249942666829,0.3,8.4,1500.0,0.5,1429.1374302956835,0.0,1482.8151047112094,0.0
Vladimir Ivanov,717.0,34.439,1486.6802983119146,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0,0.5
Vladyslav Orlov,499.0,30.749,1492.8996327476655,0.5,5.0,1500.0,0.5,1500.0,0.5,1493.478679271997,0.5
Wilfredo Gonzalez,860.0,25.076,1530.5304984710244,0.5,5.0,1500.0,0.5,1500.0,0.5,1530.5304984710244,0.5
William Blumberg,773.0,24.454,1491.5518996613594,0.5,5.0,1487.2237313575354,0.5,1500.0,0.5,1500.0,0.5
William Rejchtman Vinciguerra,1476.0,18.423,1488.9377514635073,0.5,5.0,1500.0,0.5,1487.561617555808,0.5,1500.0,0.5
Wishaya Trongcharoenchaikul,780.0,28.824,1546.9056543505224,0.6,5.6,1501.4695015289756,0.5,1591.0465386586473,0.8333333333333334,1509.3019058372117,0.75
Xavier Lawrence,2000.0,19.116,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Yan Bai,222.0,30.341,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Yanaki Milev,713.0,21.41,1517.2936175630678,0.6666666666666666,8.333333333333334,1500.0,0.5,1538.2657527559043,0.5,1500.0,0.5
Yanki Erel,436.0,25.388,1511.0881767929236,0.5,5.0,1500.0,0.5,1500.0,0.5,1519.5435963121738,0.5
Yannick Hanfmann,59.0,34.595,1707.9123406914416,0.5,4.9,1498.3430614473095,0.3,1686.690200237778,0.5,1733.1604483852298,0.7
Yannick Maden,131.0,30.267,1479.3604976967233,0.4,9.1,1469.6482739746505,0.5,1483.0148730612923,0.42857142857142855,1469.2058360718422,0.4
Yaraslav Shyla,426.0,24.914,1478.9739341249683,0.5,5.0,1500.0,0.5,1484.0,0.5,1500.0,0.5
Yasitha De Silva,1674.0,22.59,1487.7409502972032,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Yassine Dlimi,1123.0,21.363,1510.2532937924343,0.5,5.0,1500.0,0.5,1484.0,0.5,1514.7604860047834,0.5
Yassir Kilani,2000.0,17.656,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Yasutaka Uchiyama,160.0,32.12,1357.1961230900015,0.2,8.6,1425.6913238906166,0.5,1478.0930046738963,0.5,1396.5059943874214,0.3
Ye Cong Mo,668.0,23.233,1492.4051537732091,0.5,5.0,1500.0,0.5,1500.0,0.5,1494.2960269260557,0.5
Yen-Hsun Lu,625.0,37.873,1419.2240048615383,0.2,7.5,1444.359301841396,0.5,1463.659730903215,0.5,1412.2332575278008,0.3
Yi Zhou,305.0,20.531,1521.5969490830382,0.5,6.4,1500.0,0.5,1500.0,0.5,1512.6390112494305,0.5
Yibing Wu,101.0,26.656,1646.9522630765,0.5,7.3,1453.3772547129092,0.2,1471.5057624175984,0.4,1710.341509860277,0.6
Yoshihito Nishioka,131.0,30.385,1542.4467799110755,0.3,8.1,1410.956744067128,0.3,1545.1501249047144,0.4,1523.7550283951557,0.3
Yosuke Watanuki,166.0,27.844,1645.547625089265,0.6,4.9,1543.1315492623676,0.6666666666666666,1523.2016366906273,0.5,1634.7034031707203,0.6
Younes Lalami Laaroussi,1193.0,23.951,1440.3878233233847,0.5,5.0,1500.0,0.5,1436.7696304081278,0.5,1500.0,0.5
Yousaf Khalil,2000.0,25.457,1483.784751293967,0.5,5.0,1500.0,0.5,1500.0,0.5,1484.0203255354302,0.5
Youssef Hossam,311.0,19.844,1530.5304984710244,0.5,5.0,1500.0,0.5,1500.0,0.5,1530.5304984710244,0.5
Yshai Oliel,415.0,24.079,1430.1223037156628,0.25,6.5,1500.0,0.5,1500.0,0.5,1411.3342114733823,0.0
Yu Hsiou Hsu,230.0,24.841,1593.6507326061424,0.5,9.5,1500.0,0.5,1500.0,0.5,1587.4017050608666,0.5
Yuichi Sugita,131.0,32.947,1433.3455309998922,0.3,8.8,1482.087043271191,0.4,1365.1142128541396,0.1,1424.834810721673,0.3
Yuki Bhambri,571.0,30.585,1420.9407258857602,0.2,9.4,1447.8861662336785,0.0,1500.0,0.5,1451.1578496566783,0.3
Yun seong Chung,322.0,25.306,1458.048553384982,0.5,5.0,1486.2810264789634,0.5,1500.0,0.5,1485.1955638171812,0.5
Yunchaokete Bu,139.0,24.049,1503.191443500807,0.4,6.2,1450.9072180451062,0.5,1409.3369419657802,0.0,1504.7589541007173,0.4
Yusuke Takahashi,262.0,19.959,1500.0,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Yuta Shimizu,451.0,23.318,1527.8739306203415,0.5,5.0,1500.0,0.5,1500.0,0.5,1500.0,0.5
Zachary Svajda,69.0,23.543,1621.0821243212783,0.5,7.3,1465.0045893662505,0.5,1626.1042427276566,0.6666666666666666,1539.993933367356,0.4
